Price,District,City,Town,,,,,,,,,,
422000,Lisboa,Lourinhã,Ribamar,,,,,,,,,,
259000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
784000,Lisboa,Lisboa,Santa Maria Maior,,,,,,,,,,
1131200,Lisboa,Lisboa,Santa Maria Maior,,,,,,,,,,
1298000,Lisboa,Lisboa,Avenidas Novas,,,,,,,,,,
270000,Lisboa,Lisboa,Alcântara,,,,,,,,,,
330000,Lisboa,Lisboa,Alcântara,,,,,,,,,,
500000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
99500,Lisboa,Mafra,Malveira e São Miguel de Alcainça,,,,,,,,,,
1672000,Lisboa,Sintra,Colares,,,,,,,,,,
189000,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
730000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
730000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
609000,Lisboa,Cascais,Carcavelos e Parede,,,,,,,,,,
823000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
399000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
510000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
247500,Lisboa,Lisboa,Arroios,,,,,,,,,,
395000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
998000,Lisboa,Odivelas,Pontinha e Famões,,,,,,,,,,
58000,Lisboa,Lourinhã,Lourinhã e Atalaia,,,,,,,,,,
258800,Lisboa,Amadora,Águas Livres,,,,,,,,,,
325000,Lisboa,Alenquer,Vila Verde dos Francos,,,,,,,,,,
690000,Lisboa,Amadora,Alfragide,,,,,,,,,,
28500,Lisboa,Loures,Fanhões,,,,,,,,,,
130000,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),,,,,,,,,,
250000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
270000,Lisboa,Cascais,São Domingos de Rana,,,,,,,,,,
795000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
700000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
240000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
195000,Lisboa,Loures,Sacavém e Prior Velho,,,,,,,,,,
235000,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,,,,,,,,,,
492500,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
510000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
240000,Lisboa,Lisboa,Arroios,,,,,,,,,,
160000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
375000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
375000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
395000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
275000,Lisboa,Amadora,Alfragide,,,,,,,,,,
59900,Lisboa,Lourinhã,Lourinhã e Atalaia,,,,,,,,,,
19000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
650000,Lisboa,Oeiras,Porto Salvo,,,,,,,,,,
590000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
139000,Lisboa,Sintra,"Almargem do Bispo, Pêro Pinheiro e Montelavar",,,,,,,,,,
540000,Lisboa,Lisboa,São Domingos de Benfica,,,,,,,,,,
242500,Lisboa,Lisboa,Arroios,,,,,,,,,,
39900,Lisboa,Lisboa,Parque das Nações,,,,,,,,,,
19900,Lisboa,Lisboa,Alcântara,,,,,,,,,,
895000,Lisboa,Lisboa,Campolide,,,,,,,,,,
250000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
150000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
180000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
55000,Lisboa,Sintra,São João das Lampas e Terrugem,,,,,,,,,,
160000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
58000,Lisboa,Lourinhã,Lourinhã e Atalaia,,,,,,,,,,
55000,Lisboa,Lourinhã,Lourinhã e Atalaia,,,,,,,,,,
378000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,,,,,,,,,
320000,Lisboa,Oeiras,Carnaxide e Queijas,,,,,,,,,,
135000,Lisboa,Cascais,São Domingos de Rana,,,,,,,,,,
50000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
505000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
200000,Lisboa,Lisboa,Olivais,,,,,,,,,,
285000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
175000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
1500000,Lisboa,Lisboa,Arroios,,,,,,,,,,
375000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
275000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
375000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
415000,Lisboa,Cascais,São Domingos de Rana,,,,,,,,,,
843000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
853000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
791000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
940000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1015000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
905000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
915000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
915000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1115000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1220000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1220000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1115000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1015000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
175000,Lisboa,Amadora,Falagueira - Venda Nova,,,,,,,,,,
299000,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,,,,,,,,,,
195000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
843000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
853000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1015000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1015000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
940000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
915000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
915000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1115000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1115000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
281900,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
850000,Lisboa,Oeiras,Barcarena,,,,,,,,,,
220000,Lisboa,Vila Franca de Xira,"Alhandra, São João dos Montes e Calhandriz",,,,,,,,,,
205000,Lisboa,Cascais,Carcavelos e Parede,,,,,,,,,,
210000,Lisboa,Cascais,Carcavelos e Parede,,,,,,,,,,
1295000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
853000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
843000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1030000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1015000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
955000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1115000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1220000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1115000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
459500,Lisboa,Oeiras,Barcarena,,,,,,,,,,
335000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
560000,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
435000,Lisboa,Loures,Moscavide e Portela,,,,,,,,,,
199500,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
120000,Lisboa,Azambuja,Vila Nova da Rainha,,,,,,,,,,
175000,Lisboa,Vila Franca de Xira,Castanheira do Ribatejo e Cachoeiras,,,,,,,,,,
155000,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
940000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1030000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
940000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
990000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
880000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
915000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1220000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1220000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
1040000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
165000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
1380000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
155000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
1800000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
300000,Lisboa,Odivelas,Odivelas,,,,,,,,,,
2500000,Lisboa,Lisboa,Santo António,,,,,,,,,,
1490000,Lisboa,Lisboa,Parque das Nações,,,,,,,,,,
930000,Lisboa,Lisboa,Estrela,,,,,,,,,,
212000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
157500,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,,,,,,,,,,
200000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
625000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
150000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
230000,Lisboa,Sintra,Rio de Mouro,,,,,,,,,,
190000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
155000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
155000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
135000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
135000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
155000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
135000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
135000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
680000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
260000,Lisboa,Odivelas,Odivelas,,,,,,,,,,
395000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
225000,Lisboa,Odivelas,Odivelas,,,,,,,,,,
150000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
295000,Lisboa,Oeiras,Carnaxide e Queijas,,,,,,,,,,
750000,Lisboa,Lisboa,Campo de Ourique,,,,,,,,,,
280000,Lisboa,Lisboa,Santa Maria Maior,,,,,,,,,,
750000,Lisboa,Lisboa,Avenidas Novas,,,,,,,,,,
299000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
650000,Lisboa,Lisboa,Santo António,,,,,,,,,,
1900000,Lisboa,Lisboa,Santo António,,,,,,,,,,
165000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
145000,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
467000,Lisboa,Loures,Bucelas,,,,,,,,,,
385000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,,,,,,,,,,
437500,Lisboa,Loures,Sacavém e Prior Velho,,,,,,,,,,
2190000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
190000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
155000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
1300000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
223000,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos,,,,,,,,,,
339000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
219000,Lisboa,Odivelas,Odivelas,,,,,,,,,,
195000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
370000,Lisboa,Lisboa,Campo de Ourique,,,,,,,,,,
680000,Lisboa,Lisboa,Misericórdia,,,,,,,,,,
1580000,Lisboa,Lisboa,Belém,,,,,,,,,,
320000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
320000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
309000,Lisboa,Amadora,Falagueira - Venda Nova,,,,,,,,,,
595000,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela",,,,,,,,,,
287000,Lisboa,Vila Franca de Xira,"Alhandra, São João dos Montes e Calhandriz",,,,,,,,,,
70000,Lisboa,Loures,"Camarate, Unhos e Apelação",,,,,,,,,,
1460000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
180000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
135000,Lisboa,Amadora,Encosta do Sol,,,,,,,,,,
310000,Lisboa,Loures,Sacavém e Prior Velho,,,,,,,,,,
320000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
630000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
440000,Lisboa,Loures,Moscavide e Portela,,,,,,,,,,
467000,Lisboa,Loures,Bucelas,,,,,,,,,,
412000,Lisboa,Azambuja,Azambuja,,,,,,,,,,
380000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,,,,,,,,,
365000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
360000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
365000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
395000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
415000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
360000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
1775000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
45000,Lisboa,Cadaval,Lamas e Cercal,,,,,,,,,,
430000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
130000,Lisboa,Lisboa,Santo António,,,,,,,,,,
850000,Lisboa,Lisboa,Santa Maria Maior,,,,,,,,,,
220000,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
720000,Lisboa,Cascais,Alcabideche,,,,,,,,,,
350000,Lisboa,Azambuja,Azambuja,,,,,,,,,,
1450000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
218500,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
415000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
450000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
410000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
420000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,,,,,,,,,
390000,Lisboa,Lisboa,Alcântara,,,,,,,,,,
1600000,Lisboa,Lisboa,Areeiro,,,,,,,,,,
1195000,Lisboa,Lisboa,São Domingos de Benfica,,,,,,,,,,
1170000,Lisboa,Lisboa,São Domingos de Benfica,,,,,,,,,,
310000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
165000,Lisboa,Lisboa,Arroios,,,,,,,,,,
435000,Lisboa,Lisboa,Carnide,,,,,,,,,,
699000,Lisboa,Lisboa,Santa Maria Maior,,,,,,,,,,
880000,Lisboa,Cascais,São Domingos de Rana,,,,,,,,,,
445000,Lisboa,Lourinhã,Miragaia e Marteleira,,,,,,,,,,
330000,Lisboa,Loures,Moscavide e Portela,,,,,,,,,,
612000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
405000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
147000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
285000,Lisboa,Odivelas,Póvoa de Santo Adrião e Olival Basto,,,,,,,,,,
365000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
395000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
360000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
137500,Lisboa,Vila Franca de Xira,Castanheira do Ribatejo e Cachoeiras,,,,,,,,,,
5400000,Lisboa,Lisboa,Beato,,,,,,,,,,
160000,Lisboa,Lisboa,Misericórdia,,,,,,,,,,
275000,Lisboa,Loures,Loures,,,,,,,,,,
390000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,,,,,,,,,
315000,Lisboa,Mafra,Santo Isidoro,,,,,,,,,,
450000,Lisboa,Vila Franca de Xira,Vialonga,,,,,,,,,,
1300000,Lisboa,Sintra,São João das Lampas e Terrugem,,,,,,,,,,
28000,Lisboa,Alenquer,Ribafria e Pereiro de Palhacana,,,,,,,,,,
890000,Lisboa,Mafra,Ericeira,,,,,,,,,,
410000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
365000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
360000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
450000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
235000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
437500,Lisboa,Lourinhã,Lourinhã e Atalaia,,,,,,,,,,
255000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
240000,Lisboa,Oeiras,Barcarena,,,,,,,,,,
3600000,Lisboa,Lisboa,Estrela,,,,,,,,,,
198500,Lisboa,Lisboa,Campo de Ourique,,,,,,,,,,
400000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
595000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
56000,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",,,,,,,,,,
80000,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
800000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
378000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,,,,,,,,,,
860000,Lisboa,Amadora,Venteira,,,,,,,,,,
1025000,Lisboa,Amadora,Venteira,,,,,,,,,,
1220000,Lisboa,Amadora,Venteira,,,,,,,,,,
1580000,Lisboa,Amadora,Venteira,,,,,,,,,,
1550000,Lisboa,Amadora,Venteira,,,,,,,,,,
1480000,Lisboa,Amadora,Venteira,,,,,,,,,,
1210000,Lisboa,Amadora,Venteira,,,,,,,,,,
395000,Lisboa,Cascais,Carcavelos e Parede,,,,,,,,,,
240000,Setúbal,Seixal,Corroios,,,,,,,,,,
248000,Lisboa,Azambuja,Aveiras de Cima,,,,,,,,,,
149900,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
89500,Lisboa,Azambuja,"Manique do Intendente, Vila Nova de São Pedro e Maçussa",,,,,,,,,,
690000,Lisboa,Loures,Loures,,,,,,,,,,
1010000,Lisboa,Amadora,Venteira,,,,,,,,,,
1490000,Lisboa,Amadora,Venteira,,,,,,,,,,
1745000,Lisboa,Amadora,Venteira,,,,,,,,,,
1335000,Lisboa,Amadora,Venteira,,,,,,,,,,
1720000,Lisboa,Amadora,Venteira,,,,,,,,,,
485000,Lisboa,Odivelas,Odivelas,,,,,,,,,,
800000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
160000,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
185000,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),,,,,,,,,,
230000,Lisboa,Mafra,Mafra,,,,,,,,,,
380000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
680000,Lisboa,Lisboa,Alvalade,,,,,,,,,,
585000,Lisboa,Lisboa,Arroios,,,,,,,,,,
385000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,,,,,,,,,,
12500000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,,,,,,,,,
1200000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,,,,,,,,,
194000,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,,,,,,,,,,
1145000,Lisboa,Amadora,Venteira,,,,,,,,,,
1055000,Lisboa,Amadora,Venteira,,,,,,,,,,
1465000,Lisboa,Amadora,Venteira,,,,,,,,,,
1450000,Lisboa,Amadora,Venteira,,,,,,,,,,
1510000,Lisboa,Amadora,Venteira,,,,,,,,,,
1355000,Lisboa,Amadora,Venteira,,,,,,,,,,
597000,Lisboa,Lourinhã,Lourinhã e Atalaia,,,,,,,,,,
150000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
280000,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,,,,,,,,,,
800000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
78000,Lisboa,Sintra,São João das Lampas e Terrugem,,,,,,,,,,
32500,Lisboa,Loures,Sacavém e Prior Velho,,,,,,,,,,
188000,Lisboa,Sintra,Massamá e Monte Abraão,,,,,,,,,,
298000,Lisboa,Lisboa,Lumiar,,,,,,,,,,
320000,Lisboa,Lisboa,Ajuda,,,,,,,,,,
289000,Lisboa,Lisboa,Benfica,,,,,,,,,,
765000,Lisboa,Amadora,Venteira,,,,,,,,,,
1070000,Lisboa,Amadora,Venteira,,,,,,,,,,
1030000,Lisboa,Amadora,Venteira,,,,,,,,,,
1005000,Lisboa,Amadora,Venteira,,,,,,,,,,
1040000,Lisboa,Amadora,Venteira,,,,,,,,,,
1465000,Lisboa,Amadora,Venteira,,,,,,,,,,
1280000,Lisboa,Amadora,Venteira,,,,,,,,,,
1065000,Lisboa,Amadora,Venteira,,,,,,,,,,
1400000,Lisboa,Amadora,Venteira,,,,,,,,,,
1790000,Lisboa,Amadora,Venteira,,,,,,,,,,
1060000,Lisboa,Amadora,Venteira,,,,,,,,,,
99000,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos,,,,,,,,,,
650000,Lisboa,Odivelas,Pontinha e Famões,,,,,,,,,,
75000,Lisboa,Lisboa,Arroios,,,,,,,,,,
350000,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,,,,,,,,,,
225000,Lisboa,Sintra,Massamá e Monte Abraão,,,,,,,,,,
492000,Lisboa,Lisboa,Olivais,,,,,,,,,,
2200000,Lisboa,Lisboa,Arroios,,,,,,,,,,
315000,Lisboa,Lisboa,Penha de França,,,,,,,,,,
149700,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
189000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
225000,Lisboa,Sintra,Massamá e Monte Abraão,,,,,,,,,,
785000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
1090000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
145000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
585000,Lisboa,Odivelas,Pontinha e Famões,,,,,,,,,,
230000,Lisboa,Sintra,Massamá e Monte Abraão,,,,,,,,,,
175000,Lisboa,Loures,"Camarate, Unhos e Apelação",,,,,,,,,,
67000,Lisboa,Torres Vedras,Freiria,,,,,,,,,,
170000,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,,,,,,,,,,
685000,Viana do Castelo,Viana do Castelo,Areosa,,,,,,,,,,
990000,Lisboa,Lisboa,Benfica,,,,,,,,,,
4000000,Lisboa,Lisboa,Santo António,,,,,,,,,,
870000,Lisboa,Lisboa,Avenidas Novas,,,,,,,,,,
217500,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
22500,Lisboa,Sintra,Queluz e Belas,,,,,,,,,,
550000,Lisboa,Cascais,Carcavelos e Parede,,,,,,,,,,
700000,Lisboa,Oeiras,Barcarena,,,,,,,,,,
165000,Lisboa,Torres Vedras,Silveira,,,,,,,,,,
30000,Lisboa,Azambuja,Aveiras de Cima,,,,,,,,,,
319000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
2595000,Lisboa,Oeiras,Barcarena,,,,,,,,,,
240000,Lisboa,Amadora,Mina de Água,,,,,,,,,,
1995000,Lisboa,Sintra,Colares,,,,,,,,,,
875000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
200000,Lisboa,Vila Franca de Xira,Vila Franca de Xira,,,,,,,,,,
330000,Lisboa,Loures,Loures,,,,,,,,,,
980000,Lisboa,Loures,Lousa,,,,,,,,,,
595000,Viana do Castelo,Viana do Castelo,Areosa,,,,,,,,,,
225000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
350000,Lisboa,Lisboa,Belém,,,,,,,,,,
1495000,Lisboa,Lisboa,Misericórdia,,,,,,,,,,
650000,Lisboa,Lisboa,Arroios,,,,,,,,,,
445000,Lisboa,Lisboa,Arroios,,,,,,,,,,
1298000,Lisboa,Lisboa,Parque das Nações,,,,,,,,,,
745000,Lisboa,Lisboa,Belém,,,,,,,,,,
510000,Lisboa,Lisboa,Avenidas Novas,,,,,,,,,,
80000,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
970000,Lisboa,Cascais,Alcabideche,,,,,,,,,,
287500,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
1350000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
1195000,Lisboa,Cascais,Cascais e Estoril,,,,,,,,,,
380000,Lisboa,Loures,Loures,,,,,,,,,,
598000,Lisboa,Oeiras,Barcarena,,,,,,,,,,
80000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",,,,,,,,,,
190000,Setúbal,Seixal,Corroios,,,,,,,,,,
395000,Lisboa,Lisboa,São Vicente,,,,,,,,,,
860000,Lisboa,Lisboa,Avenidas Novas,,,,,,,,,,
79500,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
2690000,Lisboa,Cascais,Carcavelos e Parede,,,,,,,,,,
163000,Lisboa,Odivelas,Póvoa de Santo Adrião e Olival Basto,,,,,,,,,,
162000,Lisboa,Sintra,Cacém e São Marcos,,,,,,,,,,
235000,Lisboa,Amadora,Alfragide,,,,,,,,,,
320000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
2500000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
6500000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,,,,,,,
